image_path,count,split
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_583_0.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_583_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_583_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_585_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_588_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_58_4.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_591_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_591_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_591_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_591_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_591_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_593_4.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_593_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_594_11.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_594_12.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_594_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_594_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_594_8.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_595_13.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_595_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_595_8.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_596_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_596_8.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_597_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_598_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_598_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_598_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_599_4.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_599_5.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_59_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_5_10.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_5_11.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_5_23.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_5_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_5_6.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_608_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_608_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_608_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_61_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_621_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_621_12.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_621_13.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_621_15.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_621_17.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_621_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_622_0.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_622_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_622_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_623_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_624_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_62_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_630_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_630_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_630_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_630_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_630_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_630_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_631_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_632_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_632_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_632_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_632_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_632_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_634_10.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_634_14.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_634_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_635_10.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_636_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_639_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_0.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_10.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_11.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_12.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_13.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_14.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_15.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_16.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_18.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_19.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_20.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_21.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_22.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_23.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_6.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_63_8.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_641_10.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_641_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_641_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_643_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_643_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_643_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_643_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_643_5.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_644_0.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_644_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_644_4.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_646_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_647_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_647_3.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_648_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_648_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_64_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_653_0.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_654_10.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_654_16.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_654_17.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_654_27.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_654_28.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_654_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_654_6.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_654_8.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_14.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_21.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_24.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_27.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_28.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_29.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_655_8.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_656_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_65_0.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_65_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_65_11.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_65_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_65_9.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_667_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_668_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_668_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_669_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_669_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_669_4.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_669_6.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_66_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_66_3.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_66_7.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_670_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_670_6.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_670_7.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_675_0.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_675_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_675_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_675_3.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_675_4.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_675_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_677_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_677_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_677_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_677_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_677_5.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_679_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_67_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_682_4.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_0.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_10.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_11.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_12.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_13.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_15.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_3.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_4.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_5.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_6.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_7.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_684_9.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_686_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_687_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_687_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_68_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_68_8.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_690_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_693_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_695_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_695_5.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_697_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_699_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_702_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_703_13.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_703_14.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_703_17.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_703_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_703_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_703_7.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_703_9.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_705_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_705_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_705_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_705_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_705_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_708_6.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_708_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_70_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_712_5.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_712_7.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_716_5.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_716_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_716_7.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_716_9.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_720_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_720_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_720_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_720_8.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_720_9.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_726_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_726_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_726_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_726_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_726_5.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_726_6.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_728_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_728_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_728_8.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_728_9.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_729_0.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_729_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_729_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_72_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_731_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_731_2.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_731_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_731_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_731_6.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_739_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_739_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_739_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_739_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_739_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_11.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_13.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_15.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_741_8.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_742_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_742_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_744_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_744_12.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_744_15.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_744_18.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_744_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_744_9.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_745_5.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_752_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_752_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_752_5.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_755_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_757_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_759_11.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_760_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_761_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_762_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_762_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_764_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_766_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_766_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_766_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_769_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_769_5.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_769_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_770_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_770_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_771_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_772_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_773_1.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_774_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_776_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_777_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_779_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_77_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_77_17.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_77_22.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_77_24.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_77_25.jpg,4,train
