image_path,count,split
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_247_14.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_247_8.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_247_9.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_248_18.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_248_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_248_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_248_5.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_248_8.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_250_7.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_251_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_251_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_251_6.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_251_8.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_252_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_252_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_253_10.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_253_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_253_7.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_258_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_258_8.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_259_4.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_25_14.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_25_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_25_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_25_9.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_264_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_264_5.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_268_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_268_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_26_11.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_26_12.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_26_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_26_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_271_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_273_4.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_274_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_277_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_277_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_277_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_279_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_27_12.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_27_13.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_27_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_281_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_285_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_285_4.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_286_5.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_287_5.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_28_4.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_28_9.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_293_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_294_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_294_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_296_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_297_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_297_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_297_3.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_299_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_29_14.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_29_5.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_29_8.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_2_0.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_2_11.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_2_20.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_300_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_301_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_301_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_302_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_302_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_302_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_303_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_303_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_303_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_303_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_11.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_12.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_15.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_16.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_21.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_23.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_25.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_27.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_304_3.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_10.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_14.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_17.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_18.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_21.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_23.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_24.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_28.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_5.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_6.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_305_8.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_12.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_16.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_19.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_24.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_29.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_32.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_35.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_36.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_38.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_42.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_306_7.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_308_3.jpg,8,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_309_7.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_30_10.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_30_15.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_30_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_30_9.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_312_10.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_312_14.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_312_16.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_10.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_12.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_13.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_14.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_15.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_16.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_17.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_18.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_20.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_21.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_22.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_23.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_24.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_25.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_27.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_3.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_5.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_313_9.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_314_0.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_314_10.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_314_11.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_314_2.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_314_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_314_4.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_314_5.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_314_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_314_9.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_316_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_318_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_318_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_318_3.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_319_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_0.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_10.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_11.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_12.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_13.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_14.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_15.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_17.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_19.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_2.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_20.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_21.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_22.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_23.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_24.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_5.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_6.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_7.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_8.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_31_9.jpg,7,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_324_4.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_326_3.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_328_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_328_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_328_4.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_328_5.jpg,18,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_32_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_32_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_32_8.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_331_4.jpg,8,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_331_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_331_8.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_332_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_335_1.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_335_3.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_336_7.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_337_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_337_8.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_338_4.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_338_9.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_10.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_12.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_14.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_15.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_16.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_17.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_18.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_19.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_4.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_5.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_7.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_8.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_339_9.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_33_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_33_10.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_33_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_33_6.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_33_8.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_341_2.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_341_5.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_342_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_345_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_345_6.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_346_3.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_347_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_349_5.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_34_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_350_13.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_350_7.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_350_9.jpg,1,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_352_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_352_2.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_352_3.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_1.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_12.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_18.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_19.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_22.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_24.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_26.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_27.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_28.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_30.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_32.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_35.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_4.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_5.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_6.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_353_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_356_5.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_357_1.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_357_2.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_357_3.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_357_6.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_357_7.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_357_8.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_358_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_358_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_358_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_358_4.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_358_5.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_358_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_358_7.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_35_3.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_360_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_360_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_361_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_362_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_362_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_364_1.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_365_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_365_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_365_5.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_365_6.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_366_0.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_366_2.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_366_3.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_366_8.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_367_10.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_367_12.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_367_14.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_367_17.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_367_18.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_367_5.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_369_0.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_369_1.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_369_11.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-reannotated_VAIPE_P_369_2.jpg,3,train
